task_id,schedule_index,workload_id,unit_id,method_id,replicate_index,task_status,outcome_class,terminal_failure_event_count,terminal_code_counts_json,evaluation_failure_count,scheduled_cfe,charged_cfe,unconsumed_cfe,scheduled_atomic_model_steps,charged_atomic_model_steps,charged_work_exact,event_summary_trailing_fragment_present,event_summary_trailing_fragment_bytes,event_summary_trailing_fragment_sha256,wall_seconds,cpu_seconds,peak_rss_bytes,output_bytes,automatic_retries
r8c-0714-40621c9d0fa8f683,714,E1_STATIC,LIRCMOP12,F22_MG_STATIC,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.411206462998962,10.909834720000001,100540416,42184,0
r8c-0715-666c8bdc97379cd0,715,E1_STATIC,LIRCMOP12,MATCHED_FIXED_DE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,7.231702073000633,5.504693131,84639744,42570,0
r8c-0716-01660700288468dc,716,E1_STATIC,LIRCMOP12,MATCHED_JDE_STYLE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,7.229389244999766,5.571699236,85331968,42570,0
r8c-0717-95692b1d94b1152e,717,E1_STATIC,LIRCMOP12,MATCHED_SHADE_STYLE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,9.293872584003111,6.870182572000001,120520704,42582,0
r8c-0718-d61870ab4200e2b7,718,E1_STATIC,LIRCMOP12,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.448281671997393,13.379170304999999,109252608,42907,0
r8c-0719-b9060abffb122d20,719,E1_STATIC,LIRCMOP12,JMETALPY_1_7_NSGAII_STATIC_CMOEA,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,16.471052548000443,13.997208889000001,109240320,42990,0
r8c-0720-ed4d06d62efd5db5,720,E1_STATIC,LIRCMOP13,F22_MG_STATIC,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.606332647999807,18.943750966,132902912,58983,0
r8c-0721-c791013fcd3bb1e5,721,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.42640518799817,12.432909787,155734016,59378,0
r8c-0722-7e03875df0c74877,722,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.398228902999108,11.587215147999999,147099648,59384,0
r8c-0723-b51f4a69a5e3a157,723,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.420864198000345,11.930580506,149725184,59384,0
r8c-0724-f50e3aa54985e71b,724,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.51191517999905,16.666490951,152207360,59707,0
r8c-0725-57229d6913fdd0a5,725,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.520321869000327,16.152099171,147550208,59790,0
r8c-0726-162007975c7ba285,726,E1_STATIC,LIRCMOP13,F22_MG_STATIC,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.573098715001834,18.676395414999998,133754880,58991,0
r8c-0727-895782f084fe030c,727,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.435068481998314,13.532848004,163127296,59379,0
r8c-0728-76e94ee58c8e63fe,728,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.391188317997148,11.298880919999998,145035264,59385,0
r8c-0729-af2333010563ea9c,729,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.429829594002513,12.898727748999999,149381120,59391,0
r8c-0730-ff49b14a69b410cc,730,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.533313269002974,16.941143972000003,154705920,59713,0
r8c-0731-cfc3ebcfab88c783,731,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.50249510499998,16.177232938000003,147533824,59797,0
r8c-0732-573b1921a360b961,732,E1_STATIC,LIRCMOP13,F22_MG_STATIC,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.612021762997756,19.802289877,132325376,58983,0
r8c-0733-7a8aa4daebcedb6b,733,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.404815399000654,12.447439269,152248320,59378,0
r8c-0734-2925950c092afb2b,734,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.38286012699973,11.535695174,147722240,59378,0
r8c-0735-3e65590611547c54,735,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.399423499999102,11.790203136999999,145743872,59389,0
r8c-0736-2d7de345504df766,736,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.529039821998595,17.045119046,167047168,59706,0
r8c-0737-30807ea447801134,737,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.50642503400013,16.43677844,145862656,59789,0
r8c-0738-e50e2dfe3fe83958,738,E1_STATIC,LIRCMOP13,F22_MG_STATIC,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.573546019997593,18.674459057,133754880,58983,0
r8c-0739-bb79edcf178da15c,739,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.393849759999284,12.485033906,150781952,59378,0
r8c-0740-5c6af7bf84262f1b,740,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.364186700000573,11.655031063,148566016,59378,0
r8c-0741-89f0dd046dcf1f12,741,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.388770801997453,12.273267752999999,149450752,59390,0
r8c-0742-2a0990efcc5b0f19,742,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.542756007998833,16.866915005,160829440,59706,0
r8c-0743-0f49a482d176490d,743,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.488800783001352,16.230872705,146231296,59790,0
r8c-0744-201d09987c76ee5e,744,E1_STATIC,LIRCMOP13,F22_MG_STATIC,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.576080916998762,18.532878244000003,134303744,58990,0
r8c-0745-38465c7ee451f9b0,745,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.385681039999326,12.489406298,151080960,59379,0
r8c-0746-608c4c0f83a9b189,746,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.361425598999631,11.490849488,147775488,59379,0
r8c-0747-ec2fd473901397ae,747,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.380173991001357,12.537428845,142536704,59385,0
r8c-0748-7a3b2be54614c540,748,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.570090975998028,18.158409382,167297024,59708,0
r8c-0749-a0627eec057445c4,749,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.512057132000336,16.187020384,148004864,59791,0
r8c-0750-57bc0bffd85b3bda,750,E1_STATIC,LIRCMOP13,F22_MG_STATIC,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.56467689600322,18.823415367,132292608,58981,0
r8c-0751-3897abaa14459acf,751,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.40624775499964,13.413180747,166739968,59376,0
r8c-0752-a712e2152b00faec,752,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.349689206999756,11.672810754,147001344,59376,0
r8c-0753-8411053aab379289,753,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.372157170997525,11.88620838,149131264,59381,0
r8c-0754-cb0b2156b6142aa5,754,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.529604379000375,17.026028674000003,168202240,59710,0
r8c-0755-d32be13e9e775cf6,755,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.49624541400044,16.073412027,149295104,59788,0
r8c-0756-24812b6fa32031f7,756,E1_STATIC,LIRCMOP13,F22_MG_STATIC,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.577895195001474,19.065438847,139923456,58984,0
r8c-0757-55aabc20924e207f,757,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.356909075999283,12.457370534,151846912,59377,0
r8c-0758-7dd080c9ae3b7257,758,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.323342222000065,11.569962599,148807680,59378,0
r8c-0759-5f68f81134b5c4ad,759,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.348355116002494,12.041216868,149450752,59384,0
r8c-0760-a1b1adfd8ff5e3b6,760,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.499363290000474,17.369090539,152285184,59707,0
r8c-0761-601f6709b69abf5b,761,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.485518195000623,16.172384688,147615744,59790,0
r8c-0762-f091f99b199ea4a8,762,E1_STATIC,LIRCMOP13,F22_MG_STATIC,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.54492756199761,18.668842257,131825664,58983,0
r8c-0763-b711383338d859be,763,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.367973431999417,12.445436741,151617536,59378,0
r8c-0764-333665f8ba672306,764,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.353145512999617,11.606297097999999,147845120,59384,0
r8c-0765-2dd4b83f939e8d7f,765,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.402839268997923,13.559825363,144666624,59384,0
r8c-0766-85aa93b79037e8f3,766,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.519933257997764,17.502941858,151207936,59707,0
r8c-0767-f4b38da839e9e6e9,767,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,7,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.487862891000987,16.209927209,147718144,59790,0
r8c-0768-809c16ca04974448,768,E1_STATIC,LIRCMOP13,F22_MG_STATIC,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.534999583996978,18.715083416000002,133955584,58990,0
r8c-0769-116394642e316419,769,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.360789974001818,12.592152528,150732800,59379,0
r8c-0770-059b5e34fc36065f,770,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.337187778000953,11.685090377,148578304,59379,0
r8c-0771-092dcb1fd5e697cc,771,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.348310900997603,12.121186945,151154688,59385,0
r8c-0772-5b6208914b3bb223,772,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.503886538001098,16.977290529999998,167313408,59713,0
r8c-0773-a573e4d62f79a9bf,773,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,8,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.477377090999653,16.315583923000002,146513920,59797,0
r8c-0774-9f62832d393b6c2a,774,E1_STATIC,LIRCMOP13,F22_MG_STATIC,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.566518929997983,18.786442415,131891200,58984,0
r8c-0775-fd6258ee04da0aea,775,E1_STATIC,LIRCMOP13,MATCHED_FIXED_DE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.366358071001741,12.53831047,150155264,59377,0
r8c-0776-a78de8c7be3ab41a,776,E1_STATIC,LIRCMOP13,MATCHED_JDE_STYLE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.363894293001067,11.749914068,154128384,59378,0
r8c-0777-469ba0b71d0da304,777,E1_STATIC,LIRCMOP13,MATCHED_SHADE_STYLE_PARETO,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.361440364002192,11.896177843,148742144,59384,0
r8c-0778-9c1b3286b171ae45,778,E1_STATIC,LIRCMOP13,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.544128444998933,16.929706895,166944768,59707,0
r8c-0779-3b8068d073875caa,779,E1_STATIC,LIRCMOP13,JMETALPY_1_7_NSGAII_STATIC_CMOEA,9,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.52877711600013,16.463932826999997,147644416,59796,0
r8c-0780-6c1e2dce0c87eb57,780,E1_STATIC,LIRCMOP14,F22_MG_STATIC,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.567906961001427,18.820043277,136179712,58983,0
r8c-0781-6ddaab3fbf90f5bf,781,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.386632419998932,12.606563137,153206784,59378,0
r8c-0782-aa03dd9837026941,782,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.383961010000348,12.4254544,149188608,59376,0
r8c-0783-5a0e067970d99dd9,783,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.396213031002844,11.986950936,149331968,59383,0
r8c-0784-9238056a7139d8a1,784,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.542673726999055,17.409861888,152924160,59706,0
r8c-0785-a6908339f37a1169,785,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,0,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.566591954000614,17.872222237,150859776,59790,0
r8c-0786-b022e5caa9777771,786,E1_STATIC,LIRCMOP14,F22_MG_STATIC,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.594281005000084,19.263755765,137228288,58984,0
r8c-0787-bff780723d62e816,787,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.394590973999584,12.658265391,150691840,59379,0
r8c-0788-00f58024b375193a,788,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.369369082000048,11.49562403,145715200,59378,0
r8c-0789-79e44fed9fc3548e,789,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.419567220000317,11.975189289,150237184,59385,0
r8c-0790-c6bd2d14f47efc63,790,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.609264081998845,19.177308884000002,169451520,59713,0
r8c-0791-85134f03934cc596,791,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,1,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.522644778997346,16.686628289,148619264,59789,0
r8c-0792-cdfc012a51457fae,792,E1_STATIC,LIRCMOP14,F22_MG_STATIC,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.575860984001338,18.913715201000002,135819264,58989,0
r8c-0793-bd1fa26b18d27c61,793,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.407099866999488,12.383272997,162435072,59378,0
r8c-0794-0452a70d4073106e,794,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.457919478001713,12.814225099,153264128,59378,0
r8c-0795-6673fbb8c24aedd4,795,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.426221713001723,11.924875136,149876736,59384,0
r8c-0796-9057bf4126e75988,796,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.551546572001826,17.413448826,153010176,59707,0
r8c-0797-68cab71b08a2ba0c,797,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,2,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.536187421999784,16.575153903,148557824,59790,0
r8c-0798-9f77362c4270aa42,798,E1_STATIC,LIRCMOP14,F22_MG_STATIC,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.62569925599746,18.949556991999998,135614464,58990,0
r8c-0799-38acfb2f521e2c13,799,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,16.471727117997943,13.815617817,156815360,59378,0
r8c-0800-a094661bc1d7d3d8,800,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.397316254999168,11.636804436999999,149831680,59384,0
r8c-0801-264b4c0ca6110703,801,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.421459722998407,12.079010292,147800064,59384,0
r8c-0802-0ed881181beebaaf,802,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.56036996900002,17.499797546,151330816,59706,0
r8c-0803-c99948bc707b8c45,803,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,3,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.526240315000905,16.508757410999998,148471808,59796,0
r8c-0804-206ae85a7b918124,804,E1_STATIC,LIRCMOP14,F22_MG_STATIC,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.62718337000115,19.013957594999997,137367552,58991,0
r8c-0805-696a75ae917bd40d,805,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,15.453530927999964,13.616764803,152576000,59379,0
r8c-0806-fc3b3c6aad125c65,806,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.39282038699821,11.608896323,148561920,59378,0
r8c-0807-6eb16b282f85476c,807,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.417642697997508,11.996722441,149606400,59385,0
r8c-0808-5d7475071f1662a5,808,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.564890322999418,17.380095600999997,154017792,59713,0
r8c-0809-2ce50d61298bc38c,809,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,4,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,18.53097487999912,16.563269574,147468288,59790,0
r8c-0810-757e377f55d8b8c2,810,E1_STATIC,LIRCMOP14,F22_MG_STATIC,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.644257804997324,19.062995538,137965568,58981,0
r8c-0811-58b8cbb20ef80463,811,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.402681064999342,12.483785438999998,153186304,59382,0
r8c-0812-17915b9fe0e137a6,812,E1_STATIC,LIRCMOP14,MATCHED_JDE_STYLE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,13.370438468002249,11.607601454000001,148815872,59382,0
r8c-0813-9ae4cb53c79c4185,813,E1_STATIC,LIRCMOP14,MATCHED_SHADE_STYLE_PARETO,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.397265586001595,11.962431505000001,150876160,59388,0
r8c-0814-dc0a94854ae8fb18,814,E1_STATIC,LIRCMOP14,JMETALPY_1_7_GDE3_STANDARD_PARETO_DE,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,19.55091473199718,17.433465268,152854528,59705,0
r8c-0815-0a93e73e6bd2a463,815,E1_STATIC,LIRCMOP14,JMETALPY_1_7_NSGAII_STATIC_CMOEA,5,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,20.584637583000585,17.804671418999998,148488192,59794,0
r8c-0816-ecb610fa1bc9b045,816,E1_STATIC,LIRCMOP14,F22_MG_STATIC,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,21.651234418000968,19.120059825000002,141156352,58989,0
r8c-0817-08df5dbad90874fd,817,E1_STATIC,LIRCMOP14,MATCHED_FIXED_DE_PARETO,6,COMPLETE,,0,"{""ACCEPTED"":1}",0,50000,50000,0,50000,50000,True,False,0,,14.399886942999728,12.567725165999999,152440832,59384,0
